src_ip,dst_ip,dst_port,protocol,flow_duration,packet_count_fwd,packet_count_bwd,byte_count_fwd,byte_count_bwd,iat_mean,iat_std,iat_max,iat_min,packet_size_mean,packet_size_std,packet_size_max,packet_size_min,flow_periodicity,directionality_ratio,label
185.244.25.235,192.168.1.195,54542,TCP,7.231863975524902,0,4,0,296,2.4106213251749677,1.250074004686209,4.079920053482056,1.0718798637390137,74.0,0.0,74,74,0.5185692135182106,0.0,C&C
185.244.25.235,192.168.1.195,49698,TCP,4.106156826019287,6,9,647,693,0.2932969161442348,0.5877827596392725,2.080071926116944,5.960464477539063e-06,89.33333333333333,38.89758632900276,199,66,2.004053664683669,0.4,C&C
176.32.98.203,192.168.2.3,51042,TCP,0.4068231582641601,4,4,462,371,0.0581175940377371,0.0513620039755522,0.119873046875,0.0018188953399658,104.125,83.09097047814522,292,54,0.883759983976654,0.5,Benign
185.244.25.235,192.168.1.195,52706,TCP,7.175417900085449,0,4,0,296,2.39180596669515,1.2703488093319144,4.079925775527954,1.015423059463501,74.0,0.0,74,74,0.5311253617646937,0.0,C&C
185.244.25.235,192.168.1.195,53596,TCP,7.232861995697021,0,4,0,296,2.410953998565674,1.2497177048840815,4.079921007156372,1.0728800296783447,74.0,0.0,74,74,0.5183498754549296,0.0,C&C
185.244.25.235,192.168.1.195,56668,TCP,7.175373077392578,0,4,0,296,2.391791025797526,1.2703411293313738,4.079900979995728,1.0154170989990234,74.0,0.0,74,74,0.5311254685838566,0.0,C&C
185.244.25.235,192.168.1.195,55310,TCP,32.09368705749512,6,7,673,532,2.6744739214579263,8.55308012118109,31.02853798866272,5.960464477539063e-06,92.6923076923077,40.82304141118311,199,66,3.19804207195955,0.4615384615384615,C&C
185.244.25.235,192.168.1.195,50204,TCP,2.1297860145568848,7,8,713,619,0.1521275724683489,0.3402346000630484,1.0296671390533447,3.0994415283203125e-06,88.8,39.15814091603431,199,66,2.2365084418463086,0.4666666666666667,C&C
192.168.1.158,80.240.216.155,123,UDP,0.0649929046630859,2,2,180,180,0.0216643015543619,0.0306244623093517,0.0649738311767578,5.0067901611328125e-06,90.0,0.0,90,90,1.4135910281947544,0.5,Benign
185.130.215.13,192.168.100.108,54902,TCP,3.197421073913574,1,3,60,222,1.065807024637858,0.8285827968051178,2.0800681114196777,0.0504639148712158,70.5,6.06217782649107,74,60,0.7774229083230665,0.25,C&C
185.244.25.235,192.168.1.195,50736,TCP,2.434123039245605,7,8,713,619,0.1738659313746861,0.3416212534393494,1.0241711139678955,3.0994415283203125e-06,88.8,39.15814091603431,199,66,1.964854475734788,0.4666666666666667,C&C
185.244.25.235,192.168.1.195,54322,TCP,6.478285074234009,0,4,0,296,2.159428358078003,1.5367126502361623,4.079936027526856,0.3182849884033203,74.0,0.0,74,74,0.7116293738051639,0.0,C&C
185.244.25.235,192.168.1.195,51714,TCP,7.1611809730529785,0,4,0,296,2.3870603243509927,1.275506313197223,4.079939126968384,1.00118088722229,74.0,0.0,74,74,0.5343418849475515,0.0,C&C
192.168.1.132,52.209.221.67,80,TCP,0.118182897567749,7,7,2267,1953,0.009090992120596,0.013224164867082,0.0292339324951171,1.9073486328125e-06,301.42857142857144,486.5606281831269,1514,60,1.4546448497213071,0.5,Benign
185.244.25.235,192.168.1.195,53674,TCP,35.119208097457886,6,7,673,532,2.926600674788157,9.390728642224452,34.05982804298401,6.9141387939453125e-06,92.6923076923077,40.82304141118311,199,66,3.2087495650236613,0.4615384615384615,C&C
192.168.100.108,64.237.233.111,80,UDP,13.543275117874146,4,0,2216,0,4.514425039291382,1.996733156024149,7.313328981399536,2.7909090518951416,554.0,0.0,554,554,0.4423006559297242,1.0,Benign
192.168.2.3,52.119.196.25,443,TCP,2.1014888286590576,16,13,3125,6187,0.0750531724521092,0.0944423047560694,0.4170398712158203,9.5367431640625e-07,321.1034482758621,479.2218077493888,1414,54,1.2583386107540264,0.5517241379310345,Benign
192.168.1.195,82.113.53.40,123,UDP,132.92869806289673,3,0,270,0,66.46434903144836,0.5363709926605225,67.00072002410889,65.92797803878784,90.0,0.0,90,90,0.0080700556084094,1.0,Benign
192.168.1.195,78.108.102.237,123,UDP,128.99984502792358,3,0,270,0,64.49992251396179,0.5002036094665527,65.00012612342834,63.99971890449524,90.0,0.0,90,90,0.0077551040368812,1.0,Benign
185.244.25.235,192.168.1.195,52134,TCP,7.207388877868652,0,4,0,296,2.402462959289551,1.259031339016082,4.080163955688477,1.0471539497375488,74.0,0.0,74,74,0.5240585850232625,0.0,C&C
192.168.100.1,192.168.100.113,39917,UDP,2.502073049545288,2,2,160,160,0.8340243498484293,1.1787877291113922,2.501081943511963,0.0004920959472656,80.0,0.0,80,80,1.4133732778013233,0.5,Benign
192.168.100.1,192.168.100.113,39062,UDP,5.0801169872283936,1,2,145,162,2.5400584936141968,2.465100407600403,5.0051589012146,0.0749580860137939,102.33333333333331,30.169889330626027,145,81,0.9704896221082148,0.3333333333333333,Benign
185.244.25.235,192.168.1.195,50606,TCP,1.0768840312957764,6,8,647,611,0.0828372331765981,0.2557312693738811,0.9677009582519532,7.152557373046875e-06,89.85714285714286,40.32520860429109,199,66,3.0871536815902028,0.4285714285714285,C&C
185.244.25.235,192.168.1.195,54062,TCP,7.238138914108276,0,4,0,296,2.4127129713694253,1.2478445434804384,4.079931020736694,1.0781428813934326,74.0,0.0,74,74,0.5171956044038581,0.0,C&C
192.168.2.3,54.231.33.155,80,TCP,0.1157629489898681,2,1,254,54,0.057881474494934,0.0575665235519409,0.115447998046875,0.0003149509429931,102.66666666666669,68.82506003549064,200,54,0.9945586917793408,0.6666666666666666,Benign
192.168.2.3,93.184.216.34,80,TCP,0.2387518882751464,4,2,272,140,0.0477503776550293,0.0560850467235095,0.1169450283050537,0.0003139972686767,68.66666666666667,3.771236166328253,74,66,1.174546662828381,0.6666666666666666,Benign
192.168.2.3,205.251.243.55,443,TCP,0.1150860786437988,2,1,367,164,0.0575430393218994,0.0564069747924804,0.1139500141143798,0.0011360645294189,177.0,106.13513398807515,313,54,0.9802571337418636,0.6666666666666666,Benign
185.244.25.235,192.168.1.195,49344,TCP,7.23162579536438,0,4,0,296,2.4105419317881265,1.250353738241019,4.080170869827271,1.0714149475097656,74.0,0.0,74,74,0.5187023389854553,0.0,C&C
185.244.25.235,192.168.1.195,55326,TCP,7.174230098724365,0,4,0,296,2.3914100329081216,1.2708159031713036,4.0799720287323,1.014185905456543,74.0,0.0,74,74,0.5314086190505367,0.0,C&C
169.254.15.115,224.0.0.251,5353,UDP,128.62949109077454,9,0,1053,0,16.078686386346817,25.893846549799864,81.16190314292908,1.0012531280517578,117.0,0.0,117,117,1.6104454012976812,1.0,Benign
185.244.25.235,192.168.1.195,50400,TCP,7.209635972976685,0,4,0,296,2.403211990992228,1.258028946428243,4.079922914505005,1.049652099609375,74.0,0.0,74,74,0.5234781413972694,0.0,C&C
185.244.25.235,192.168.1.195,56082,TCP,7.164418935775757,0,4,0,296,2.388139645258585,1.2743255592044582,4.079927921295166,1.0044279098510742,74.0,0.0,74,74,0.5336059646823859,0.0,C&C
185.244.25.235,192.168.1.195,41050,TCP,64.91883587837219,0,7,0,518,10.8198059797287,11.04957710873529,32.64018797874451,1.078636884689331,74.0,0.0,74,74,1.0212361598199706,0.0,Benign
192.168.100.113,89.221.212.46,123,UDP,10.006322145462036,6,6,540,540,0.909665649587458,0.9674498425351432,1.993614912033081,0.0062510967254638,90.0,0.0,90,90,1.0635224524240208,0.5,Benign
185.244.25.235,192.168.1.195,55070,TCP,35.09177207946777,6,10,673,746,2.339451471964518,7.687191420337857,31.022598028182983,7.152557373046875e-06,88.6875,37.76525974688907,199,66,3.2858947973315544,0.375,C&C
185.244.25.235,192.168.1.195,50788,TCP,7.168179035186768,0,4,0,296,2.3893930117289224,1.2729756457852393,4.0799431800842285,1.008178949356079,74.0,0.0,74,74,0.5327610985453317,0.0,C&C
185.244.25.235,192.168.1.195,49548,TCP,8.093615055084229,6,10,647,767,0.5395743370056152,1.1020103023600751,4.079905033111572,6.9141387939453125e-06,88.375,37.844872506060845,199,66,2.0423697473747846,0.375,C&C
185.244.25.235,192.168.1.195,49588,TCP,7.174896955490112,0,4,0,296,2.391632318496704,1.2705260362065474,4.079916000366211,1.014922857284546,74.0,0.0,74,74,0.531238027844161,0.0,C&C
185.244.25.235,192.168.1.195,53942,TCP,7.198132038116455,0,4,0,296,2.3993773460388184,1.2623721620954127,4.080190181732178,1.037889003753662,74.0,0.0,74,74,0.5261248982697486,0.0,C&C
185.244.25.235,192.168.1.195,51170,TCP,7.179405927658081,0,4,0,296,2.3931353092193604,1.2691076653890787,4.080174922943115,1.0191681385040283,74.0,0.0,74,74,0.5303117046913077,0.0,C&C
192.168.1.1,192.168.1.195,57513,UDP,5.004390001296997,1,2,145,162,2.5021950006484985,2.499449133872986,5.001644134521484,0.0027458667755126,102.33333333333331,30.169889330626027,145,81,0.9989026167925358,0.3333333333333333,Benign
185.244.25.235,192.168.1.195,56752,TCP,7.19714617729187,0,4,0,296,2.399048725763957,1.2625175874761687,4.079927206039429,1.0371580123901367,74.0,0.0,74,74,0.5262575844824205,0.0,C&C
185.244.25.235,192.168.1.195,50270,TCP,7.165666103363037,0,4,0,296,2.388555367787679,1.273872673031188,4.079926013946533,1.0056769847869873,74.0,0.0,74,74,0.533323485070003,0.0,C&C
192.168.1.195,81.2.248.189,123,UDP,132.00012612342834,3,0,270,0,66.00006306171417,0.0006030797958374,66.00066614151001,65.99945998191833,90.0,0.0,90,90,9.137563933438749e-06,1.0,Benign
192.168.100.1,192.168.100.113,48129,UDP,5.037882089614868,1,2,145,162,2.518941044807434,2.485960841178894,5.004901885986328,0.03298020362854,102.33333333333331,30.169889330626027,145,81,0.9869071157117688,0.3333333333333333,Benign
185.244.25.235,192.168.1.195,50594,TCP,7.223128795623779,0,4,0,296,2.40770959854126,1.2533295959337911,4.080171823501587,1.0631427764892578,74.0,0.0,74,74,0.5205484900226905,0.0,C&C
185.244.25.235,192.168.1.195,49980,TCP,2.079814910888672,6,8,647,619,0.1599857623760517,0.3472127034703499,1.0199198722839355,6.9141387939453125e-06,90.42857142857144,40.03875673414856,199,66,2.170272518714605,0.4285714285714285,C&C
185.244.25.235,192.168.1.195,55302,TCP,7.202881097793579,0,4,0,296,2.400960365931193,1.260579811520422,4.080161094665527,1.0428950786590576,74.0,0.0,74,74,0.5250314954830654,0.0,C&C
185.244.25.235,192.168.1.195,55846,TCP,7.166157960891724,0,4,0,296,2.388719320297241,1.2736873078274102,4.079917907714844,1.0061800479888916,74.0,0.0,74,74,0.5332092795519059,0.0,C&C
192.168.2.3,93.184.216.34,80,TCP,0.2436890602111816,4,2,272,140,0.0487378120422363,0.0577669193574895,0.1197381019592285,0.001101016998291,68.66666666666667,3.771236166328253,74,66,1.1852587741819132,0.6666666666666666,Benign
192.168.1.195,82.113.53.40,123,UDP,130.0157961845398,3,0,270,0,65.0078980922699,0.9925520420074464,66.00045013427734,64.01534605026245,90.0,0.0,90,90,0.0152681761929704,1.0,Benign
185.244.25.235,192.168.1.195,54926,TCP,7.194899082183838,0,4,0,296,2.3982996940612797,1.2633191145451568,4.0799219608306885,1.0349249839782717,74.0,0.0,74,74,0.5267561504816993,0.0,C&C
185.244.25.235,192.168.1.195,53546,TCP,7.228630065917969,0,4,0,296,2.4095433553059897,1.2512421536027731,4.079936981201172,1.0686299800872805,74.0,0.0,74,74,0.5192860094621028,0.0,C&C
192.168.1.1,192.168.1.158,4096,UDP,0.0030009746551513,2,2,290,162,0.0010003248850504,0.0014075923486678,0.0029909610748291,5.0067901611328125e-06,113.0,32.0,145,81,1.407135191480149,0.5,Benign
192.168.2.3,52.46.156.47,443,TCP,8.698551177978516,19,18,6152,6293,0.2416264216105143,1.017836883879483,5.944659948348999,0.0,336.3513513513513,476.0866498588777,1414,54,4.212440332871246,0.5135135135135135,Benign
192.168.1.195,89.221.210.188,123,UDP,9.922595024108888,6,5,540,450,0.9922595024108888,0.9654055058516948,1.9941139221191408,0.0057451725006103,90.0,0.0,90,90,0.9729365186284972,0.5454545454545454,Benign
192.168.100.113,89.221.212.46,123,UDP,132.000226020813,3,0,270,0,66.0001130104065,0.999920129776001,67.0000331401825,65.0001928806305,90.0,0.0,90,90,0.0151502790551031,1.0,Benign
192.168.100.108,37.157.198.150,123,UDP,10.004779815673828,3,3,270,270,2.000955963134765,3.09404469271371,7.993942022323608,0.0047409534454345,90.0,0.0,90,90,1.5462832514647025,0.5,Benign
192.168.2.3,52.216.100.51,80,TCP,23.27461099624633,7,6,556,1530,1.9395509163538616,6.340246780672144,22.9672589302063,7.152557373046875e-06,160.46153846153845,164.67198883029695,473,54,3.268925155412315,0.5384615384615384,Benign
192.168.1.195,77.78.107.252,123,UDP,129.99981808662417,3,0,270,0,64.99990904331207,0.0001391172409057,65.00004816055298,64.99976992607117,90.0,0.0,90,90,2.1402682396534166e-06,1.0,Benign
192.168.2.3,52.216.18.224,80,TCP,70.50063300132751,9,0,486,0,8.81257912516594,11.40732394405662,35.31995105743408,0.4742999076843261,54.0,0.0,54,54,1.2944364847154577,1.0,Benign
185.244.25.235,192.168.1.195,52518,TCP,8.222342014312744,6,10,647,767,0.5481561342875163,1.0994744572165318,4.079935073852539,6.9141387939453125e-06,88.375,37.844872506060845,199,66,2.005768773609748,0.375,C&C
185.244.25.235,192.168.1.195,51440,TCP,7.167652130126953,0,4,0,296,2.3892173767089844,1.2731492705139675,4.079917192459106,1.0076639652252195,74.0,0.0,74,74,0.5328729327540974,0.0,C&C
192.168.100.113,81.2.254.224,123,UDP,10.005533933639526,6,6,540,540,0.9095939939672296,0.9553289544823425,1.994373083114624,0.0054929256439208,90.0,0.0,90,90,1.0502806315987618,0.5,Benign
192.168.1.132,52.209.221.67,80,TCP,0.1514148712158203,6,6,2201,1145,0.0137649882923473,0.0147624255268112,0.030236005783081,2.86102294921875e-06,278.8333333333333,413.567574755189,1382,60,1.072461902130241,0.5,Benign
192.168.2.3,54.231.82.146,80,TCP,23.28556609153748,6,5,490,1057,2.328556609153748,6.896664380239203,23.01813697814941,0.0004258155822753,140.63636363636363,148.19905086634648,473,54,2.9617765585461173,0.5454545454545454,Benign
192.168.100.113,89.221.214.130,123,UDP,130.0163700580597,3,0,270,0,65.00818502902985,0.9914370775222778,65.99962210655212,64.01674795150757,90.0,0.0,90,90,0.0152509576614013,1.0,Benign
185.130.215.13,192.168.100.108,58716,TCP,3.525732040405273,3,3,222,180,0.7051464080810547,0.906199430211842,2.199507236480713,0.0004889965057373,67.0,7.0,74,60,1.2851223800145586,0.5,Benign
192.168.1.1,192.168.1.195,43406,UDP,5.317967891693115,1,2,145,162,2.6589839458465576,2.345414876937866,5.004398822784424,0.3135690689086914,102.33333333333331,30.169889330626027,145,81,0.8820718457520215,0.3333333333333333,Benign
185.244.25.235,192.168.1.195,55436,TCP,7.211410045623779,0,4,0,296,2.40380334854126,1.2573993666820698,4.079922914505005,1.0514020919799805,74.0,0.0,74,74,0.5230874511615596,0.0,C&C
192.168.2.3,93.184.216.34,80,TCP,0.2439208030700683,4,2,272,140,0.0487841606140136,0.058831140261121,0.123507022857666,6.9141387939453125e-06,68.66666666666667,3.771236166328253,74,66,1.2059475764398266,0.6666666666666666,Benign
13.32.118.117,192.168.2.3,36258,TCP,0.040194034576416,2,4,140,272,0.0080388069152832,0.0061477014635748,0.0172441005706787,0.0011940002441406,68.66666666666667,3.771236166328253,74,66,0.7647529699820179,0.3333333333333333,Benign
192.168.2.3,93.184.216.34,80,TCP,0.2412109375,4,2,272,140,0.0482421875,0.0575583002955083,0.1189448833465576,0.0003819465637207,68.66666666666667,3.771236166328253,74,66,1.1931113259635746,0.6666666666666666,Benign
185.244.25.235,192.168.1.195,50714,TCP,1.0826330184936523,6,7,647,545,0.0902194182078043,0.2633585804196882,0.96270489692688,5.960464477539063e-06,91.6923076923077,41.28025159319688,199,66,2.919089766385864,0.4615384615384615,C&C
192.168.2.3,93.184.216.34,80,TCP,0.2485909461975097,4,2,272,140,0.0497181892395019,0.0567576533410481,0.1200242042541503,0.001331090927124,68.66666666666667,3.771236166328253,74,66,1.1415872985163584,0.6666666666666666,Benign
192.168.2.3,93.184.216.34,80,TCP,0.2426700592041015,4,2,272,140,0.0485340118408203,0.0583400578347525,0.1212601661682128,0.0003118515014648,68.66666666666667,3.771236166328253,74,66,1.202044826339385,0.6666666666666666,Benign
192.168.1.195,195.113.144.201,123,UDP,9.868371963500977,6,6,540,540,0.8971247239546343,0.9784643674422168,1.9986119270324707,0.0014951229095458,90.0,0.0,90,90,1.0906670402851315,0.5,Benign
192.168.1.195,78.108.102.237,123,UDP,72.17259812355042,8,8,720,720,4.811506541570028,14.260813650544632,57.97944498062134,0.0017371177673339,90.0,0.0,90,90,2.963897799438766,0.5,Benign
185.244.25.235,192.168.1.195,55722,TCP,7.189181089401245,0,4,0,296,2.3963936964670816,1.2654042068171358,4.079951047897339,1.0291650295257568,74.0,0.0,74,74,0.5280452075477733,0.0,C&C
185.244.25.235,192.168.1.195,56460,TCP,7.229891061782837,0,4,0,296,2.409963687260946,1.2507913247061189,4.079934120178223,1.0698869228363037,74.0,0.0,74,74,0.5190083698429958,0.0,C&C
192.168.2.3,54.239.29.194,443,TCP,0.7218880653381348,12,13,2039,6238,0.0300786693890889,0.0440769844272057,0.1404659748077392,0.0,331.08,487.4017578958861,1414,54,1.4653901027681315,0.48,Benign
185.244.25.235,192.168.1.195,55052,TCP,36.05123496055603,6,9,673,680,2.575088211468288,8.175344688067097,31.975304126739506,6.9141387939453125e-06,90.2,38.53171853594559,199,66,3.174782382854995,0.4,C&C
192.168.2.3,52.216.86.83,80,TCP,89.80873489379883,10,0,540,0,9.978748321533203,14.108339336673843,44.87967300415039,0.324376106262207,54.0,0.0,54,54,1.4138385779536469,1.0,Benign
185.244.25.235,192.168.1.195,51116,TCP,7.19564700126648,0,4,0,296,2.39854900042216,1.2630536321142036,4.0799219608306885,1.0356600284576416,74.0,0.0,74,74,0.5265907145911541,0.0,C&C
185.244.25.235,192.168.1.195,49832,TCP,4.104663133621216,6,9,647,693,0.2931902238300868,0.5853312795121189,2.0800490379333496,7.152557373046875e-06,89.33333333333333,38.89758632900276,199,66,1.9964215445714768,0.4,C&C
192.168.1.132,2.16.60.139,443,TCP,0.0034999847412109,5,3,306,192,0.0004999978201729,0.0005660683628518,0.001749038696289,2.86102294921875e-06,62.25,2.9047375096555625,66,60,1.1321416614496107,0.625,Benign
192.168.2.3,72.21.214.79,80,TCP,0.3511490821838379,4,4,393,595,0.0501641545976911,0.0541174033243984,0.1137728691101074,0.0006310939788818,123.5,124.55520864259351,425,54,1.078806246380742,0.5,Benign
185.244.25.235,192.168.1.195,53860,TCP,35.86305212974548,6,9,673,680,2.561646580696106,8.125905511238274,31.78337812423706,6.9141387939453125e-06,90.2,38.53171853594559,199,66,3.172141532900345,0.4,C&C
185.244.25.235,192.168.1.195,53684,TCP,7.206640958786011,0,4,0,296,2.4022136529286704,1.259104276640291,4.079922914505005,1.0466539859771729,74.0,0.0,74,74,0.5241433355044202,0.0,C&C
13.32.118.248,192.168.2.3,38522,TCP,0.0382719039916992,2,4,140,272,0.0076543807983398,0.0081585561144821,0.0212271213531494,0.0011079311370849,68.66666666666667,3.771236166328253,74,66,1.065867550808511,0.3333333333333333,Benign
192.168.100.113,89.221.212.46,123,UDP,127.99927520751952,3,0,270,0,63.999637603759766,0.0001335144042968,63.99977111816406,63.99950408935547,90.0,0.0,90,90,2.0861743799785432e-06,1.0,Benign
192.168.1.158,51.68.44.27,123,UDP,0.0302369594573974,2,2,180,180,0.0100789864857991,0.0142467587126424,0.0302269458770751,5.0067901611328125e-06,90.0,0.0,90,90,1.4135110442617942,0.5,Benign
185.244.25.235,192.168.1.195,49342,TCP,7.233374834060669,0,4,0,296,2.4111249446868896,1.2495370482314303,4.0799219608306885,1.0733859539031982,74.0,0.0,74,74,0.5182381987233334,0.0,C&C
192.168.2.3,52.216.100.179,80,TCP,0.1151189804077148,2,1,254,54,0.0575594902038574,0.0570654869079589,0.1146249771118164,0.0004940032958984,102.66666666666669,68.82506003549064,200,54,0.9914175178732676,0.6666666666666666,Benign
185.244.25.235,192.168.1.195,52702,TCP,4.083164930343628,6,9,647,693,0.2916546378816877,0.5925654988082417,2.080055952072144,5.960464477539063e-06,89.33333333333333,38.89758632900276,199,66,2.031736930748281,0.4,C&C
130.211.67.12,192.168.1.132,60889,TCP,0.2511069774627685,7,7,597,2004,0.0193159213432898,0.0472150273868497,0.1809041500091552,3.0994415283203125e-06,185.78571428571428,371.9923537177744,1514,60,2.4443580271283114,0.5,Benign
192.168.2.3,72.21.214.79,80,TCP,0.3515050411224365,4,4,371,462,0.0502150058746337,0.0560536125366638,0.1193289756774902,0.0007741451263427,104.125,83.09097047814522,292,54,1.116272149337325,0.5,Benign
185.244.25.235,192.168.1.195,55392,TCP,7.1709418296813965,0,4,0,296,2.3903139432271323,1.2719803985100506,4.079943895339966,1.010929822921753,74.0,0.0,74,74,0.5321394715176058,0.0,C&C
185.244.25.235,192.168.1.195,53920,TCP,7.233391046524048,0,4,0,296,2.411130348841349,1.2495437534461864,4.079938173294067,1.073387861251831,74.0,0.0,74,74,0.5182398181195992,0.0,C&C
192.168.100.113,37.157.194.44,123,UDP,131.99980092048645,3,0,270,0,65.99990046024323,0.9999223947525024,66.99982285499573,64.99997806549072,90.0,0.0,90,90,0.0151503621638767,1.0,Benign
185.244.25.235,192.168.1.195,41206,TCP,4.177368879318237,74,75,108273,5359,0.0282254654007989,0.189642758739972,2.080080986022949,6.9141387939453125e-06,762.6308724832214,756.6159501091961,2962,66,6.718853207451605,0.4966442953020134,Benign
185.244.25.235,192.168.1.195,55536,TCP,7.162689924240112,0,4,0,296,2.3875633080800376,1.2749542286722078,4.079927921295166,1.0026891231536863,74.0,0.0,74,74,0.5339980826298859,0.0,C&C
192.168.2.3,52.46.129.41,443,TCP,0.1077320575714111,2,1,161,54,0.0538660287857055,0.0538650751113891,0.1077311038970947,9.5367431640625e-07,71.66666666666667,24.98443960192468,107,54,0.999982295440412,0.6666666666666666,Benign
147.231.100.5,192.168.100.108,123,UDP,144.5034909248352,3,3,270,270,28.90069818496704,35.224498885095734,72.22698998451233,0.0022411346435546,90.0,0.0,90,90,1.218811347035833,0.5,Benign
192.168.100.108,212.96.160.147,123,UDP,583.0013570785522,10,4,900,360,44.846258236811714,29.90556545762649,66.99393391609192,0.0062360763549804,90.0,0.0,90,90,0.6668463910569631,0.7142857142857143,Benign
185.244.25.235,192.168.1.195,41040,TCP,33.513142824172974,97,99,143350,7211,0.1718622708931947,1.35848153248472,16.64000701904297,3.0994415283203125e-06,768.1683673469388,733.1920407309478,2962,66,7.904477960313699,0.4948979591836734,Benign
185.244.25.235,192.168.1.195,51248,TCP,7.227869987487793,0,4,0,296,2.409289995829264,1.2515024071625536,4.079922914505005,1.0678839683532717,74.0,0.0,74,74,0.5194486381170538,0.0,C&C
185.244.25.235,192.168.1.195,55812,TCP,40.09666705131531,6,10,673,754,2.6731111367543536,7.902801998651206,31.95830082893372,6.9141387939453125e-06,89.1875,37.51369541580781,199,66,2.9564060730548807,0.375,C&C
192.168.100.113,81.2.254.32,123,UDP,133.00005197525024,3,0,270,0,66.50002598762512,0.5003440380096436,67.00037002563477,65.99968194961548,90.0,0.0,90,90,0.0075239675560841,1.0,Benign
192.168.100.113,37.187.104.44,123,UDP,128.99969387054443,3,0,270,0,64.49984693527222,0.5000739097595215,64.99992084503174,63.999773025512695,90.0,0.0,90,90,0.0077531022711009,1.0,Benign
192.168.2.3,224.0.0.251,5353,UDP,155.87700581550598,23,0,4147,0,7.085318446159363,14.99152699903819,64.00358080863953,0.1190741062164306,180.30434782608697,50.91035154209688,287,123,2.11585789868971,1.0,Benign
185.244.25.235,192.168.1.195,50208,TCP,1.016423225402832,4,5,390,398,0.127052903175354,0.2985799505556845,0.915977954864502,5.960464477539063e-06,87.55555555555556,40.76793705055511,190,60,2.3500442972451787,0.4444444444444444,C&C
185.244.25.235,192.168.1.195,53078,TCP,8.098385095596313,6,10,647,767,0.5398923397064209,1.1028667809096355,4.080177068710327,5.960464477539063e-06,88.375,37.844872506060845,199,66,2.042753156137288,0.375,C&C
185.244.25.235,192.168.1.195,54576,TCP,7.179906845092773,0,4,0,296,2.3933022816975917,1.2673506583630434,4.07717490196228,1.0196740627288818,74.0,0.0,74,74,0.5295405716423334,0.0,C&C
185.244.25.235,192.168.1.195,56904,TCP,39.98162508010864,6,10,673,754,2.6654416720072427,7.894050981377969,31.916687965393063,6.9141387939453125e-06,89.1875,37.51369541580781,199,66,2.961629610687845,0.375,C&C
185.244.25.235,192.168.1.195,52096,TCP,4.086424112319946,6,9,647,693,0.2918874365942819,0.5924463750197653,2.079827070236206,8.106231689453125e-06,89.33333333333333,38.89758632900276,199,66,2.029708376394612,0.4,C&C
192.168.100.113,66.85.157.90,443,TCP,101.02112913131714,36,0,2160,0,2.8863179751804897,0.803062062078496,3.279876947402954,0.4015281200408935,60.0,0.0,60,60,0.2782306277354207,1.0,C&C
192.168.1.132,2.16.60.82,443,TCP,0.0117430686950683,5,3,306,192,0.0016775812421526,0.0020364768839276,0.0057470798492431,4.0531158447265625e-06,62.25,2.9047375096555625,66,60,1.213936370267533,0.625,Benign
185.244.25.235,192.168.1.195,53454,TCP,7.21314001083374,0,4,0,296,2.4043800036112466,1.2567727742185648,4.0799219608306885,1.0531539916992188,74.0,0.0,74,74,0.5227013917645967,0.0,C&C
192.168.1.132,52.209.221.67,80,TCP,0.1574249267578125,6,6,2201,1145,0.0143113569779829,0.0153634149108656,0.0317330360412597,2.86102294921875e-06,278.8333333333333,413.567574755189,1382,60,1.0735121019272464,0.5,Benign
185.244.25.235,192.168.1.195,51074,TCP,7.206142902374268,0,4,0,296,2.402047634124756,1.2592835447396415,4.079922914505005,1.0461540222167969,74.0,0.0,74,74,0.5242541933180654,0.0,C&C
192.168.100.113,81.2.254.32,123,UDP,128.00034403800964,3,0,270,0,64.00017201900482,0.0001159906387329,64.00028800964355,64.00005602836609,90.0,0.0,90,90,1.812348858975985e-06,1.0,Benign
185.244.25.235,192.168.1.195,54238,TCP,7.165174961090088,0,4,0,296,2.388391653696696,1.274053330129254,4.079930067062378,1.0051829814910889,74.0,0.0,74,74,0.5334356817724197,0.0,C&C
192.168.2.3,52.216.230.235,80,TCP,0.1109750270843505,2,1,254,54,0.0554875135421752,0.0553284883499145,0.1108160018920898,0.0001590251922607,102.66666666666669,68.82506003549064,200,54,0.9971340364325414,0.6666666666666666,Benign
185.244.25.235,192.168.1.195,53632,TCP,7.1824140548706055,0,4,0,296,2.3941380182902017,1.2678265767726724,4.079932928085327,1.0224230289459229,74.0,0.0,74,74,0.5295545065017195,0.0,C&C
192.168.1.132,2.16.60.139,443,TCP,0.01149582862854,5,3,306,192,0.0016422612326485,0.0023012269074022,0.005746841430664,3.0994415283203125e-06,62.25,2.9047375096555625,66,60,1.401255087590948,0.625,Benign
185.244.25.235,192.168.1.195,53930,TCP,7.20039701461792,0,4,0,296,2.400132338205973,1.261345973721284,4.079925060272217,1.0404160022735596,74.0,0.0,74,74,0.5255318440749406,0.0,C&C
192.168.2.1,224.0.0.251,5353,UDP,7.0077550411224365,6,0,1339,0,1.4015510082244873,1.3962070000444775,3.999876976013184,0.105194091796875,223.16666666666663,62.8925450448797,281,86,0.9961870754980374,1.0,Benign
169.254.15.115,224.0.0.251,5353,UDP,7.007169961929321,4,0,972,0,2.335723320643107,1.2480006359965927,4.0034019947052,1.0014898777008057,243.0,0.0,243,243,0.534310132097741,1.0,Benign
